0.054619 -0.145 -1.445 3.985 0.095 -1.554 4.058 -0.184 -1.623 3.958 
0.106148 -0.145 -1.445 3.981 0.096 -1.554 4.052 -0.184 -1.622 3.954 
0.184052 -0.145 -1.445 3.979 0.095 -1.554 4.051 -0.184 -1.622 3.953 
0.256931 -0.145 -1.446 3.979 0.096 -1.553 4.047 -0.183 -1.624 3.953 
0.321343 -0.145 -1.446 3.978 0.098 -1.552 4.048 -0.184 -1.624 3.953 
0.389607 -0.145 -1.446 3.976 0.098 -1.551 4.048 -0.184 -1.624 3.952 
0.451706 -0.145 -1.446 3.976 0.099 -1.550 4.048 -0.184 -1.624 3.953 
0.518826 -0.146 -1.446 3.976 0.099 -1.550 4.048 -0.184 -1.624 3.953 
0.584309 -0.146 -1.447 3.977 0.099 -1.550 4.048 -0.185 -1.624 3.954 
0.650505 -0.145 -1.447 3.979 0.098 -1.551 4.049 -0.185 -1.623 3.955 
0.715614 -0.145 -1.446 3.980 0.098 -1.551 4.050 -0.185 -1.622 3.954 
0.784260 -0.146 -1.447 3.981 0.098 -1.551 4.051 -0.186 -1.622 3.955 
0.850555 -0.145 -1.447 3.983 0.097 -1.553 4.049 -0.186 -1.622 3.957 
0.916939 -0.146 -1.447 3.984 0.098 -1.552 4.051 -0.186 -1.622 3.958 
0.980747 -0.146 -1.446 3.983 0.098 -1.553 4.053 -0.187 -1.621 3.957 
1.012238 -0.146 -1.445 3.983 0.098 -1.553 4.053 -0.187 -1.622 3.957 
1.114536 -0.146 -1.445 3.983 0.097 -1.553 4.053 -0.188 -1.622 3.957 
1.179714 -0.146 -1.444 3.982 0.096 -1.554 4.053 -0.190 -1.623 3.956 
1.210739 -0.146 -1.444 3.983 0.096 -1.554 4.053 -0.190 -1.623 3.956 
1.319454 -0.146 -1.443 3.983 0.095 -1.554 4.053 -0.191 -1.623 3.955 
1.376339 -0.146 -1.441 3.982 0.095 -1.553 4.053 -0.192 -1.622 3.955 
1.409195 -0.146 -1.441 3.981 0.094 -1.554 4.052 -0.192 -1.622 3.955 
1.518726 -0.146 -1.440 3.980 0.093 -1.554 4.051 -0.192 -1.621 3.954 
1.577293 -0.147 -1.438 3.981 0.094 -1.553 4.052 -0.194 -1.620 3.952 
1.610771 -0.147 -1.438 3.981 0.094 -1.552 4.053 -0.194 -1.619 3.951 
1.721672 -0.147 -1.438 3.981 0.094 -1.552 4.052 -0.194 -1.618 3.951 
1.786198 -0.147 -1.436 3.978 0.094 -1.552 4.051 -0.195 -1.617 3.950 
1.840794 -0.147 -1.435 3.978 0.094 -1.552 4.050 -0.197 -1.616 3.948 
1.874413 -0.148 -1.435 3.978 0.093 -1.553 4.049 -0.198 -1.616 3.948 
1.984837 -0.148 -1.434 3.977 0.094 -1.552 4.049 -0.198 -1.615 3.948 
2.048901 -0.147 -1.433 3.977 0.094 -1.552 4.050 -0.199 -1.614 3.947 
