0.055431 0.764 -1.505 4.306 0.955 -1.658 4.461 0.755 -1.704 4.277 
0.123097 0.764 -1.504 4.303 0.955 -1.658 4.461 0.755 -1.705 4.279 
0.191475 0.763 -1.502 4.300 0.955 -1.658 4.461 0.753 -1.703 4.278 
0.254135 0.763 -1.501 4.298 0.955 -1.658 4.461 0.753 -1.704 4.281 
0.323257 0.764 -1.501 4.299 0.955 -1.658 4.461 0.753 -1.704 4.283 
0.388233 0.764 -1.501 4.301 0.955 -1.658 4.460 0.752 -1.703 4.281 
0.456497 0.765 -1.501 4.302 0.955 -1.658 4.460 0.752 -1.702 4.279 
0.525196 0.765 -1.501 4.301 0.956 -1.658 4.460 0.751 -1.701 4.278 
0.587380 0.765 -1.500 4.301 0.956 -1.658 4.460 0.751 -1.701 4.278 
0.657196 0.765 -1.499 4.300 0.956 -1.658 4.460 0.752 -1.702 4.282 
0.724476 0.765 -1.499 4.298 0.957 -1.658 4.461 0.753 -1.703 4.286 
0.791855 0.765 -1.498 4.297 0.958 -1.658 4.461 0.753 -1.704 4.287 
0.856808 0.765 -1.498 4.296 0.958 -1.658 4.461 0.754 -1.705 4.289 
0.923485 0.765 -1.497 4.295 0.958 -1.657 4.461 0.754 -1.705 4.291 
0.992428 0.765 -1.497 4.294 0.958 -1.658 4.461 0.755 -1.706 4.293 
1.058437 0.765 -1.497 4.293 0.959 -1.657 4.462 0.755 -1.707 4.295 
1.124081 0.765 -1.496 4.293 0.958 -1.657 4.462 0.756 -1.707 4.297 
1.193920 0.764 -1.497 4.293 0.959 -1.657 4.463 0.755 -1.706 4.295 
1.216442 0.765 -1.497 4.293 0.959 -1.656 4.463 0.756 -1.706 4.294 
1.326241 0.764 -1.497 4.293 0.959 -1.656 4.464 0.756 -1.707 4.295 
1.361843 0.764 -1.497 4.294 0.959 -1.657 4.463 0.757 -1.708 4.296 
1.459503 0.764 -1.498 4.295 0.958 -1.658 4.463 0.757 -1.708 4.298 
1.521423 0.765 -1.499 4.298 0.958 -1.658 4.463 0.758 -1.709 4.298 
1.555126 0.765 -1.500 4.300 0.959 -1.657 4.465 0.758 -1.708 4.297 
1.654861 0.766 -1.501 4.302 0.958 -1.658 4.464 0.758 -1.708 4.296 
1.718136 0.767 -1.503 4.306 0.959 -1.658 4.464 0.757 -1.706 4.290 
1.750961 0.767 -1.503 4.308 0.958 -1.659 4.463 0.757 -1.705 4.287 
1.852074 0.767 -1.504 4.309 0.958 -1.659 4.463 0.757 -1.704 4.287 
1.880722 0.768 -1.505 4.310 0.958 -1.659 4.463 0.758 -1.703 4.284 
1.984840 0.768 -1.505 4.311 0.957 -1.660 4.462 0.758 -1.703 4.284 
2.008457 0.768 -1.504 4.310 0.957 -1.660 4.462 0.758 -1.703 4.282 
2.116051 0.767 -1.505 4.309 0.958 -1.659 4.463 0.758 -1.702 4.282 
2.138390 0.767 -1.505 4.309 0.957 -1.660 4.463 0.758 -1.702 4.282 
2.244946 0.768 -1.504 4.309 0.957 -1.659 4.463 0.757 -1.701 4.280 
2.324402 0.767 -1.504 4.308 0.957 -1.659 4.463 0.757 -1.700 4.278 
2.388405 0.767 -1.504 4.307 0.957 -1.659 4.463 0.757 -1.700 4.276 
2.456635 0.767 -1.504 4.305 0.956 -1.659 4.463 0.757 -1.699 4.275 
2.520988 0.766 -1.504 4.304 0.957 -1.659 4.463 0.756 -1.699 4.274 
2.587395 0.766 -1.503 4.302 0.956 -1.659 4.463 0.756 -1.699 4.273 
2.653378 0.766 -1.503 4.300 0.957 -1.658 4.464 0.757 -1.698 4.272 
2.719490 0.765 -1.503 4.299 0.957 -1.658 4.463 0.757 -1.699 4.274 
2.788742 0.765 -1.502 4.298 0.957 -1.659 4.462 0.757 -1.700 4.275 
2.851795 0.765 -1.502 4.297 0.957 -1.659 4.461 0.756 -1.701 4.277 
2.918625 0.765 -1.501 4.295 0.957 -1.659 4.461 0.756 -1.702 4.280 
2.982533 0.764 -1.500 4.294 0.956 -1.659 4.461 0.755 -1.702 4.279 
3.050159 0.764 -1.500 4.293 0.956 -1.659 4.461 0.755 -1.701 4.278 
3.093643 0.764 -1.499 4.292 0.956 -1.659 4.461 0.753 -1.700 4.277 
3.193546 0.764 -1.499 4.292 0.956 -1.659 4.461 0.753 -1.701 4.278 
3.251072 0.765 -1.499 4.294 0.956 -1.659 4.461 0.753 -1.702 4.281 
3.317871 0.765 -1.499 4.297 0.956 -1.658 4.462 0.752 -1.701 4.281 
