0.056519 0.915 -1.568 4.452 0.685 -1.619 4.338 0.698 -1.416 4.373 -6.9080e-05
0.129852 0.915 -1.568 4.452 0.685 -1.619 4.337 0.698 -1.415 4.373 -9.7352e-05
0.140038 0.915 -1.568 4.452 0.685 -1.619 4.337 0.697 -1.415 4.372 -8.3059e-06
0.250969 0.915 -1.568 4.452 0.685 -1.619 4.338 0.698 -1.416 4.374 1.2397e-04
0.272865 0.914 -1.568 4.452 0.685 -1.619 4.337 0.698 -1.415 4.374 1.5710e-04
0.384861 0.914 -1.568 4.452 0.685 -1.619 4.338 0.697 -1.414 4.375 3.3035e-05
0.461426 0.913 -1.568 4.451 0.685 -1.619 4.338 0.697 -1.412 4.373 3.3035e-05
0.528015 0.911 -1.568 4.449 0.682 -1.619 4.338 0.696 -1.410 4.372 -5.9362e-05
0.594128 0.910 -1.567 4.449 0.679 -1.619 4.338 0.696 -1.409 4.372 -2.6951e-05
0.663078 0.909 -1.569 4.448 0.676 -1.617 4.335 0.697 -1.409 4.371 -4.1287e-05
0.727409 0.909 -1.570 4.447 0.674 -1.616 4.336 0.698 -1.408 4.369 6.0829e-05
0.795879 0.908 -1.572 4.447 0.672 -1.615 4.334 0.698 -1.407 4.368 1.2662e-04
0.860767 0.907 -1.573 4.446 0.672 -1.614 4.333 0.699 -1.407 4.368 5.8709e-05
0.928417 0.907 -1.573 4.445 0.671 -1.614 4.333 0.699 -1.405 4.366 -7.5984e-05
0.948097 0.906 -1.574 4.445 0.670 -1.613 4.332 0.699 -1.404 4.363 -9.1486e-05
1.060169 0.906 -1.575 4.444 0.669 -1.612 4.331 0.698 -1.404 4.361 -7.3078e-05
1.090580 0.906 -1.576 4.445 0.669 -1.612 4.331 0.698 -1.405 4.363 -3.7591e-04
1.191147 0.906 -1.576 4.445 0.669 -1.611 4.331 0.697 -1.405 4.364 4.9364e-05
1.256088 0.907 -1.575 4.446 0.670 -1.611 4.330 0.695 -1.406 4.364 1.4076e-05
1.288536 0.907 -1.574 4.447 0.671 -1.611 4.331 0.694 -1.405 4.362 1.3059e-05
1.387474 0.906 -1.574 4.447 0.671 -1.611 4.332 0.693 -1.405 4.361 7.7901e-06
1.417362 0.906 -1.574 4.446 0.671 -1.611 4.333 0.691 -1.404 4.357 1.4538e-05
1.523899 0.906 -1.574 4.446 0.670 -1.611 4.332 0.689 -1.403 4.355 1.4156e-05
1.546982 0.905 -1.575 4.445 0.669 -1.610 4.332 0.687 -1.403 4.354 -3.3837e-06
1.652050 0.904 -1.577 4.444 0.667 -1.610 4.332 0.686 -1.403 4.354 1.1066e-04
1.730347 0.903 -1.578 4.443 0.667 -1.610 4.331 0.685 -1.404 4.354 1.2127e-04
1.739532 0.902 -1.579 4.441 0.666 -1.609 4.331 0.684 -1.403 4.354 1.2127e-04
1.848976 0.901 -1.580 4.440 0.664 -1.607 4.330 0.682 -1.402 4.352 3.1795e-05
1.873478 0.901 -1.581 4.439 0.663 -1.607 4.329 0.681 -1.401 4.350 2.1411e-05
1.981567 0.899 -1.581 4.438 0.661 -1.606 4.329 0.678 -1.400 4.352 1.1677e-05
2.062542 0.899 -1.581 4.438 0.661 -1.606 4.328 0.677 -1.399 4.350 -2.4466e-04
2.127472 0.898 -1.580 4.438 0.661 -1.606 4.328 0.676 -1.399 4.352 -2.2170e-05
2.196136 0.897 -1.579 4.438 0.660 -1.606 4.326 0.674 -1.398 4.350 -6.9263e-05
2.262604 0.896 -1.578 4.438 0.660 -1.606 4.327 0.672 -1.397 4.349 9.2155e-06
2.328777 0.895 -1.578 4.438 0.660 -1.606 4.328 0.672 -1.398 4.351 2.8822e-05
2.339577 0.895 -1.577 4.439 0.660 -1.607 4.328 0.671 -1.399 4.350 -2.2099e-05
2.450165 0.894 -1.577 4.440 0.661 -1.610 4.330 0.670 -1.400 4.348 1.4735e-05
2.527782 0.894 -1.577 4.439 0.661 -1.610 4.330 0.670 -1.401 4.348 8.6308e-06
2.594494 0.894 -1.576 4.441 0.661 -1.611 4.331 0.670 -1.402 4.348 -7.8480e-05
2.658047 0.894 -1.576 4.441 0.661 -1.612 4.332 0.668 -1.401 4.345 7.8894e-05
2.725975 0.893 -1.575 4.440 0.660 -1.613 4.330 0.668 -1.402 4.344 1.5265e-05
2.789955 0.893 -1.575 4.439 0.659 -1.614 4.329 0.668 -1.402 4.344 -2.0300e-05
2.860394 0.892 -1.575 4.439 0.659 -1.616 4.329 0.668 -1.402 4.343 -3.3673e-05
2.925289 0.892 -1.574 4.439 0.659 -1.617 4.328 0.669 -1.403 4.343 -3.3321e-05
2.991432 0.892 -1.574 4.437 0.660 -1.618 4.329 0.668 -1.403 4.342 -1.3875e-04
3.057789 0.892 -1.574 4.437 0.660 -1.619 4.329 0.668 -1.404 4.342 5.4181e-05
3.124081 0.892 -1.573 4.437 0.661 -1.620 4.329 0.668 -1.405 4.344 9.6418e-05
3.192886 0.892 -1.573 4.437 0.661 -1.621 4.330 0.668 -1.405 4.343 1.0198e-04
3.260300 0.892 -1.572 4.437 0.661 -1.621 4.329 0.667 -1.405 4.339 -8.2694e-05
3.325119 0.891 -1.572 4.435 0.661 -1.622 4.328 0.667 -1.405 4.337 -5.7789e-05
3.393967 0.891 -1.571 4.436 0.662 -1.623 4.329 0.667 -1.405 4.337 -5.1993e-05
3.463882 0.891 -1.571 4.436 0.663 -1.623 4.330 0.668 -1.406 4.338 -2.2974e-04
3.528252 0.892 -1.570 4.437 0.664 -1.623 4.330 0.668 -1.407 4.340 1.2393e-04
3.593922 0.892 -1.570 4.438 0.665 -1.623 4.330 0.669 -1.408 4.343 1.2393e-04
3.658688 0.892 -1.570 4.438 0.666 -1.623 4.329 0.670 -1.409 4.346 1.4018e-04
3.727310 0.892 -1.570 4.439 0.667 -1.622 4.329 0.671 -1.410 4.349 -3.5797e-05
