0.028309 1.036 -1.713 4.063 1.134 -1.874 3.911 1.017 -1.926 4.080 -2.7241e-08
0.092216 1.036 -1.712 4.064 1.133 -1.874 3.913 1.016 -1.927 4.081 -2.7241e-08
0.153843 1.035 -1.710 4.065 1.133 -1.875 3.916 1.015 -1.926 4.083 7.6523e-11
0.218494 1.035 -1.711 4.064 1.132 -1.874 3.915 1.014 -1.926 4.084 1.6506e-09
0.280617 1.034 -1.710 4.065 1.131 -1.874 3.914 1.013 -1.926 4.084 1.0112e-09
0.342445 1.034 -1.710 4.065 1.130 -1.873 3.912 1.012 -1.925 4.085 -1.2930e-02
0.404846 1.033 -1.710 4.065 1.129 -1.873 3.912 1.012 -1.925 4.085 -1.0329e-02
0.495979 1.032 -1.710 4.065 1.129 -1.873 3.911 1.011 -1.925 4.085 -4.8627e-03
0.559261 1.032 -1.710 4.065 1.128 -1.872 3.910 1.010 -1.925 4.086 -2.9167e-03
0.622280 1.031 -1.710 4.066 1.127 -1.872 3.908 1.010 -1.924 4.087 -7.9127e-04
0.685360 1.031 -1.710 4.068 1.125 -1.870 3.905 1.010 -1.924 4.088 -9.2608e-05
0.750122 1.030 -1.710 4.068 1.125 -1.870 3.907 1.010 -1.925 4.088 1.3950e-05
0.812878 1.030 -1.710 4.068 1.126 -1.871 3.909 1.010 -1.925 4.087 5.3588e-05
0.875767 1.030 -1.711 4.069 1.127 -1.873 3.913 1.011 -1.926 4.087 5.3588e-05
0.937805 1.030 -1.711 4.069 1.127 -1.874 3.915 1.011 -1.927 4.085 4.2083e-04
1.028301 1.030 -1.712 4.069 1.127 -1.875 3.916 1.011 -1.927 4.084 8.1706e-03
1.091187 1.030 -1.713 4.068 1.127 -1.875 3.916 1.011 -1.928 4.083 8.1706e-03
1.153687 1.030 -1.714 4.067 1.127 -1.875 3.914 1.011 -1.929 4.081 6.8373e-03
1.218445 1.030 -1.715 4.067 1.127 -1.875 3.913 1.012 -1.930 4.081 6.8373e-03
1.281624 1.030 -1.715 4.067 1.126 -1.874 3.911 1.011 -1.930 4.080 4.4878e-03
1.344494 1.030 -1.716 4.066 1.126 -1.874 3.911 1.012 -1.930 4.080 2.2195e-03
1.407398 1.030 -1.716 4.066 1.126 -1.873 3.909 1.012 -1.931 4.080 1.3347e-03
1.470310 1.030 -1.717 4.065 1.126 -1.873 3.909 1.013 -1.931 4.079 3.4600e-04
1.562698 1.030 -1.717 4.065 1.126 -1.873 3.909 1.013 -1.932 4.078 3.2403e-05
1.624844 1.030 -1.717 4.065 1.126 -1.872 3.909 1.013 -1.932 4.078 -2.7056e-05
1.686821 1.030 -1.718 4.064 1.126 -1.872 3.908 1.013 -1.933 4.077 -2.1157e-05
1.752029 1.029 -1.719 4.065 1.127 -1.872 3.908 1.014 -1.932 4.077 -9.4109e-06
1.814079 1.029 -1.719 4.065 1.126 -1.871 3.906 1.014 -1.932 4.077 -5.5083e-06
1.875778 1.029 -1.719 4.065 1.126 -1.870 3.904 1.014 -1.932 4.076 -2.9438e-06
1.939167 1.030 -1.720 4.065 1.126 -1.870 3.903 1.014 -1.933 4.074 -2.5441e-03
2.030464 1.030 -1.720 4.064 1.125 -1.869 3.902 1.014 -1.933 4.073 -4.5066e-03
2.093048 1.030 -1.721 4.063 1.125 -1.868 3.900 1.015 -1.933 4.074 -4.4586e-03
2.155289 1.030 -1.721 4.063 1.125 -1.868 3.899 1.015 -1.933 4.073 -3.5142e-03
2.217133 1.030 -1.721 4.063 1.124 -1.867 3.898 1.015 -1.933 4.074 -2.3903e-03
2.283268 1.031 -1.721 4.063 1.125 -1.868 3.900 1.016 -1.933 4.074 -1.5242e-03
2.346539 1.031 -1.721 4.063 1.125 -1.869 3.901 1.016 -1.932 4.075 -9.5065e-04
2.408508 1.031 -1.721 4.063 1.125 -1.869 3.901 1.016 -1.932 4.076 -7.4994e-04
2.471458 1.031 -1.721 4.063 1.126 -1.870 3.903 1.016 -1.932 4.077 -4.6897e-04
2.562359 1.031 -1.721 4.063 1.127 -1.872 3.906 1.016 -1.931 4.077 -2.9553e-04
2.624008 1.031 -1.720 4.063 1.128 -1.873 3.908 1.016 -1.931 4.077 -1.8729e-04
2.685951 1.031 -1.719 4.063 1.129 -1.873 3.909 1.016 -1.931 4.078 -1.1917e-04
2.751400 1.031 -1.719 4.064 1.129 -1.874 3.910 1.016 -1.931 4.077 -7.5918e-05
2.814049 1.031 -1.718 4.064 1.129 -1.874 3.911 1.015 -1.930 4.077 -6.0526e-05
2.878643 1.031 -1.717 4.064 1.130 -1.875 3.913 1.015 -1.930 4.077 -3.8559e-05
2.942085 1.031 -1.717 4.064 1.130 -1.876 3.914 1.015 -1.930 4.077 -2.4580e-05
3.005711 1.032 -1.716 4.063 1.130 -1.876 3.914 1.016 -1.929 4.078 -1.5431e-05
3.096901 1.032 -1.715 4.063 1.131 -1.877 3.915 1.015 -1.929 4.077 -1.2521e-05
3.159569 1.032 -1.714 4.063 1.132 -1.878 3.917 1.016 -1.929 4.075 -7.9628e-06
3.221783 1.032 -1.713 4.063 1.132 -1.879 3.918 1.016 -1.929 4.075 -5.1069e-06
3.284798 1.033 -1.713 4.062 1.132 -1.878 3.916 1.016 -1.928 4.073 -3.1650e-06
3.350220 1.033 -1.711 4.062 1.132 -1.877 3.915 1.016 -1.928 4.072 -2.1554e-06
3.412865 1.033 -1.711 4.061 1.131 -1.876 3.911 1.017 -1.927 4.071 -1.7609e-06
3.475739 1.033 -1.710 4.061 1.131 -1.875 3.910 1.017 -1.927 4.070 -9.8600e-07
3.539585 1.033 -1.710 4.060 1.131 -1.875 3.910 1.017 -1.926 4.069 -6.5389e-07
3.630219 1.034 -1.709 4.060 1.131 -1.874 3.907 1.018 -1.926 4.069 -5.9795e-07
3.692837 1.033 -1.708 4.060 1.132 -1.874 3.907 1.018 -1.925 4.070 -2.7192e-07
3.754864 1.034 -1.708 4.061 1.132 -1.873 3.907 1.019 -1.925 4.070 -1.6025e-07
3.817680 1.034 -1.707 4.062 1.132 -1.873 3.906 1.020 -1.925 4.071 -1.6409e-08
3.883640 1.034 -1.707 4.063 1.133 -1.872 3.905 1.020 -1.925 4.070 1.5990e-09
3.945923 1.034 -1.706 4.064 1.133 -1.871 3.904 1.020 -1.926 4.070 3.2742e-09
4.009220 1.034 -1.706 4.065 1.133 -1.871 3.904 1.020 -1.926 4.069 2.5473e-09
4.098213 1.034 -1.706 4.067 1.134 -1.872 3.908 1.020 -1.926 4.070 -3.7153e-07
4.160511 1.034 -1.706 4.067 1.135 -1.873 3.911 1.020 -1.926 4.070 -2.2126e-07
4.223427 1.034 -1.706 4.068 1.135 -1.873 3.912 1.021 -1.926 4.070 -8.5807e-08
4.286312 1.035 -1.705 4.069 1.136 -1.873 3.913 1.021 -1.926 4.070 -2.2982e-08
4.353046 1.035 -1.705 4.069 1.136 -1.874 3.914 1.021 -1.927 4.071 -2.5405e-09
4.416000 1.035 -1.706 4.069 1.134 -1.874 3.913 1.021 -1.927 4.071 1.5568e-09
4.478703 1.035 -1.707 4.069 1.135 -1.875 3.914 1.021 -1.927 4.071 1.3095e-09
4.540611 1.035 -1.707 4.069 1.136 -1.876 3.916 1.020 -1.927 4.071 9.2857e-10
4.630459 1.035 -1.708 4.069 1.136 -1.877 3.919 1.020 -1.928 4.070 3.5451e-10
4.692749 1.034 -1.709 4.068 1.135 -1.874 3.914 1.019 -1.929 4.068 1.9212e-10
4.755783 1.034 -1.710 4.067 1.135 -1.875 3.914 1.019 -1.930 4.067 3.7417e-11
4.817677 1.034 -1.711 4.066 1.135 -1.874 3.912 1.020 -1.930 4.065 -6.9182e-12
4.883751 1.034 -1.711 4.065 1.136 -1.875 3.913 1.020 -1.930 4.064 -6.9516e-12
4.946686 1.034 -1.712 4.063 1.136 -1.876 3.914 1.020 -1.930 4.064 -3.8940e-12
5.009254 1.034 -1.712 4.063 1.136 -1.876 3.913 1.020 -1.930 4.063 -2.4899e-12
5.098560 1.034 -1.712 4.062 1.136 -1.875 3.911 1.021 -1.930 4.061 -7.8607e-13
5.160328 1.034 -1.712 4.062 1.135 -1.875 3.910 1.021 -1.930 4.060 -1.4749e-13
5.224010 1.034 -1.712 4.060 1.135 -1.873 3.906 1.021 -1.930 4.061 1.5746e-14
5.285976 1.034 -1.713 4.059 1.135 -1.873 3.905 1.021 -1.930 4.060 2.3456e-14
5.352440 1.034 -1.713 4.058 1.135 -1.874 3.906 1.021 -1.930 4.061 1.6317e-14
5.414234 1.035 -1.712 4.058 1.135 -1.874 3.906 1.021 -1.929 4.061 1.6317e-14
5.476086 1.035 -1.712 4.058 1.136 -1.876 3.909 1.021 -1.929 4.061 3.2132e-15
5.565094 1.035 -1.712 4.057 1.137 -1.877 3.910 1.021 -1.929 4.060 1.1564e-16
5.627460 1.035 -1.712 4.057 1.137 -1.876 3.909 1.021 -1.929 4.060 -7.9030e-17
5.690567 1.035 -1.713 4.056 1.137 -1.876 3.909 1.021 -1.930 4.060 -1.2779e-16
5.752853 1.035 -1.712 4.056 1.137 -1.876 3.908 1.021 -1.930 4.058 -6.8342e-17
5.819233 1.036 -1.712 4.055 1.136 -1.875 3.905 1.021 -1.930 4.058 -2.4910e-17
5.881874 1.036 -1.712 4.055 1.136 -1.874 3.903 1.021 -1.930 4.058 -6.1233e-18
5.944775 1.037 -1.711 4.056 1.136 -1.873 3.901 1.021 -1.930 4.058 -2.2875e-18
6.007652 1.037 -1.710 4.056 1.136 -1.872 3.899 1.022 -1.929 4.058 3.6444e-19
6.097004 1.037 -1.710 4.056 1.135 -1.871 3.897 1.022 -1.928 4.059 5.2611e-19
6.159016 1.038 -1.709 4.056 1.135 -1.870 3.896 1.022 -1.928 4.059 5.2611e-19
6.221889 1.038 -1.708 4.056 1.136 -1.871 3.896 1.023 -1.927 4.058 1.5686e-19
6.284912 1.039 -1.707 4.055 1.137 -1.871 3.897 1.024 -1.926 4.059 3.0864e-20
6.352612 1.040 -1.707 4.055 1.138 -1.873 3.899 1.024 -1.926 4.059 -1.3394e-20
6.414768 1.040 -1.706 4.054 1.139 -1.873 3.900 1.024 -1.926 4.059 -1.9958e-20
6.477898 1.040 -1.706 4.053 1.139 -1.874 3.900 1.023 -1.925 4.059 -2.3029e-20
6.540619 1.041 -1.705 4.054 1.140 -1.874 3.899 1.023 -1.925 4.059 -2.2711e-20
6.629601 1.041 -1.705 4.053 1.139 -1.872 3.897 1.023 -1.924 4.059 -2.2711e-20
6.692230 1.041 -1.705 4.053 1.139 -1.871 3.895 1.023 -1.924 4.060 -2.2711e-20
6.755222 1.041 -1.705 4.052 1.139 -1.871 3.893 1.023 -1.923 4.061 -2.2711e-20
6.817089 1.040 -1.704 4.052 1.139 -1.869 3.891 1.023 -1.923 4.062 -2.2711e-20
6.885998 1.040 -1.705 4.052 1.139 -1.869 3.891 1.023 -1.923 4.063 -2.2711e-20
6.950684 1.039 -1.705 4.052 1.138 -1.869 3.890 1.022 -1.923 4.063 -2.2711e-20
7.012981 1.039 -1.705 4.052 1.138 -1.869 3.890 1.022 -1.924 4.062 -2.2711e-20
7.074894 1.038 -1.706 4.052 1.137 -1.869 3.891 1.021 -1.924 4.062 -2.2711e-20
7.163246 1.037 -1.706 4.052 1.137 -1.870 3.894 1.021 -1.924 4.063 -2.2711e-20
7.224968 1.036 -1.707 4.053 1.137 -1.871 3.897 1.020 -1.924 4.063 -2.2711e-20
7.288105 1.036 -1.707 4.054 1.137 -1.872 3.900 1.020 -1.925 4.064 -2.2711e-20
7.350777 1.035 -1.708 4.056 1.136 -1.872 3.901 1.019 -1.925 4.065 -2.2711e-20
7.418316 1.034 -1.708 4.058 1.134 -1.873 3.903 1.019 -1.926 4.067 -2.2711e-20
7.479885 1.034 -1.709 4.059 1.134 -1.874 3.906 1.018 -1.926 4.068 -2.2711e-20
7.543724 1.033 -1.709 4.060 1.133 -1.875 3.909 1.017 -1.926 4.070 -2.2711e-20
7.606445 1.033 -1.710 4.061 1.132 -1.874 3.909 1.017 -1.927 4.071 -2.2711e-20
7.694988 1.033 -1.710 4.062 1.131 -1.874 3.910 1.016 -1.927 4.072 -2.2711e-20
7.757172 1.032 -1.711 4.063 1.130 -1.875 3.913 1.016 -1.927 4.073 -2.2711e-20
7.819149 1.032 -1.711 4.065 1.130 -1.877 3.917 1.016 -1.928 4.075 -2.2711e-20
7.886486 1.032 -1.712 4.065 1.129 -1.875 3.916 1.015 -1.928 4.076 -2.2711e-20
7.948502 1.032 -1.713 4.065 1.129 -1.875 3.916 1.015 -1.929 4.077 -2.2711e-20
8.011192 1.032 -1.713 4.066 1.129 -1.876 3.917 1.015 -1.930 4.077 -2.2711e-20
8.073254 1.032 -1.713 4.067 1.130 -1.876 3.919 1.015 -1.930 4.077 -2.2711e-20
8.161037 1.033 -1.713 4.068 1.130 -1.877 3.922 1.015 -1.930 4.078 -2.2711e-20
8.224037 1.032 -1.714 4.068 1.130 -1.878 3.923 1.015 -1.931 4.078 -2.2711e-20
8.287304 1.032 -1.715 4.069 1.131 -1.877 3.923 1.015 -1.931 4.078 -2.2711e-20
8.354610 1.032 -1.715 4.069 1.131 -1.877 3.922 1.014 -1.932 4.077 -2.2711e-20
8.411411 1.032 -1.715 4.069 1.130 -1.876 3.920 1.014 -1.933 4.077 -2.2711e-20
8.480789 1.032 -1.716 4.069 1.130 -1.875 3.919 1.015 -1.932 4.078 -2.2711e-20
8.543385 1.031 -1.716 4.069 1.129 -1.874 3.917 1.015 -1.932 4.078 -2.2711e-20
8.605671 1.031 -1.716 4.068 1.129 -1.873 3.915 1.015 -1.932 4.078 -2.2711e-20
8.694237 1.031 -1.717 4.068 1.129 -1.873 3.915 1.015 -1.932 4.079 -2.2711e-20
8.757198 1.030 -1.717 4.067 1.129 -1.872 3.913 1.015 -1.931 4.079 -2.2711e-20
8.819298 1.030 -1.717 4.067 1.129 -1.873 3.914 1.015 -1.931 4.079 -2.2711e-20
8.888012 1.030 -1.717 4.066 1.129 -1.872 3.913 1.014 -1.931 4.078 -2.2711e-20
